contestId,index,name,type,tags,rating,points,solvedCount
164,C,Machine Programming,PROGRAMMING,"['flows', 'graphs']",2400.0,1500.0,948
164,B,Ancient Berland Hieroglyphs,PROGRAMMING,['two pointers'],2000.0,1000.0,500
164,A,"Variable, or There and Back Again",PROGRAMMING,"['dfs and similar', 'graphs']",1700.0,500.0,1149
163,E,e-Government,PROGRAMMING,"['data structures', 'dfs and similar', 'dp', 'strings', 'trees']",2800.0,2500.0,2031
163,D,Large Refrigerator,PROGRAMMING,['brute force'],2900.0,2000.0,550
163,C,Conveyor,PROGRAMMING,"['sortings', 'two pointers']",2100.0,1500.0,585
163,B,Lemmings,PROGRAMMING,['binary search'],2000.0,1000.0,1146
163,A,Substring and Subsequence,PROGRAMMING,['dp'],1700.0,1000.0,2888
162,J,Brackets,PROGRAMMING,['*special'],1800.0,,103
162,I,Truncatable primes,PROGRAMMING,['*special'],2000.0,,96
162,H,Alternating case,PROGRAMMING,['*special'],1800.0,,224
162,G,Non-decimal sum,PROGRAMMING,['*special'],2000.0,,86
162,F,Factorial zeros,PROGRAMMING,['*special'],1800.0,,226
162,E,HQ9+,PROGRAMMING,['*special'],1800.0,,182
162,D,Remove digits,PROGRAMMING,['*special'],1900.0,,230
162,C,Prime factorization,PROGRAMMING,['*special'],1800.0,,1157
162,B,Binary notation,PROGRAMMING,['*special'],1800.0,,320
162,A,Pentagonal numbers,PROGRAMMING,"['*special', 'implementation']",1100.0,,826
161,E,Polycarpus the Safecracker,PROGRAMMING,"['brute force', 'dp']",2500.0,2500.0,496
161,D,Distance in Tree,PROGRAMMING,"['dfs and similar', 'dp', 'trees']",1800.0,2000.0,17755
161,C,Abracadabra,PROGRAMMING,['divide and conquer'],2400.0,2000.0,673
161,B,Discounts,PROGRAMMING,"['constructive algorithms', 'greedy', 'sortings']",1700.0,1000.0,2033
161,A,Dress'em in Vests!,PROGRAMMING,"['binary search', 'brute force', 'greedy', 'two pointers']",1300.0,1000.0,5229
160,E,Buses and People,PROGRAMMING,"['binary search', 'data structures', 'sortings']",2400.0,2500.0,632
160,D,Edges in MST,PROGRAMMING,"['dfs and similar', 'dsu', 'graphs', 'sortings']",2300.0,2000.0,3178
160,C,Find Pair,PROGRAMMING,"['implementation', 'math', 'sortings']",1700.0,1500.0,3634
160,B,Unlucky Ticket,PROGRAMMING,"['greedy', 'sortings']",1100.0,1000.0,15066
160,A,Twins,PROGRAMMING,"['greedy', 'sortings']",900.0,500.0,134136
159,E,Zebra Tower,PROGRAMMING,"['*special', 'data structures', 'greedy', 'sortings']",1700.0,2500.0,1067
159,D,Palindrome pairs,PROGRAMMING,"['*special', 'brute force', 'dp', 'strings']",1500.0,2000.0,4585
159,C,String Manipulation 1.0,PROGRAMMING,"['*special', 'binary search', 'brute force', 'data structures', 'strings']",1400.0,1500.0,3113
159,B,Matchmaker,PROGRAMMING,"['*special', 'greedy', 'sortings']",1100.0,1000.0,4040
159,A,Friends or Not,PROGRAMMING,"['*special', 'greedy', 'implementation']",1400.0,500.0,2577
158,E,Phone Talks,PROGRAMMING,"['*special', 'dp', 'sortings']",1900.0,2000.0,1500
158,D,Ice Sculptures,PROGRAMMING,"['*special', 'brute force', 'number theory']",1300.0,1500.0,6399
158,C,Cd and pwd commands,PROGRAMMING,"['*special', 'data structures', 'implementation']",1400.0,1000.0,10032
158,B,Taxi,PROGRAMMING,"['*special', 'greedy', 'implementation']",1100.0,1000.0,97226
158,A,Next Round,PROGRAMMING,"['*special', 'implementation']",800.0,500.0,298295
157,B,Trace,PROGRAMMING,"['geometry', 'sortings']",1000.0,1000.0,13916
157,A,Game Outcome,PROGRAMMING,['brute force'],800.0,500.0,8318
156,E,Mrs. Hudson's Pancakes,PROGRAMMING,"['brute force', 'dp']",3000.0,2500.0,173
156,D,Clues,PROGRAMMING,"['combinatorics', 'graphs']",2500.0,2500.0,1910
156,C,Cipher,PROGRAMMING,"['combinatorics', 'dp']",2000.0,1500.0,2559
156,B,Suspects,PROGRAMMING,"['constructive algorithms', 'data structures', 'implementation']",1600.0,1000.0,2360
156,A,Message,PROGRAMMING,['brute force'],1700.0,500.0,3185
155,B,Combination,PROGRAMMING,"['greedy', 'sortings']",1100.0,1000.0,10763
155,A,I_love_\%username\%,PROGRAMMING,['brute force'],800.0,500.0,87811
154,E,Martian Colony,PROGRAMMING,['geometry'],3000.0,2500.0,110
154,D,Flatland Fencing,PROGRAMMING,"['games', 'math']",2400.0,2000.0,459
154,C,Double Profiles,PROGRAMMING,"['graphs', 'hashing', 'sortings']",2300.0,1500.0,3165
154,B,Colliders,PROGRAMMING,"['math', 'number theory']",1600.0,1000.0,5725
154,A,Hometask,PROGRAMMING,['greedy'],1600.0,500.0,4226
153,E,Euclidean Distance,PROGRAMMING,['*special'],2100.0,,84
153,D,Date Change,PROGRAMMING,['*special'],2000.0,,89
153,C,Caesar Cipher,PROGRAMMING,['*special'],2200.0,,401
153,B,Binary notation,PROGRAMMING,['*special'],1800.0,,165
153,A,A + B,PROGRAMMING,['*special'],1600.0,,939
152,E,Garden,PROGRAMMING,"['bitmasks', 'dp', 'graphs', 'trees']",2500.0,2500.0,529
152,D,Frames,PROGRAMMING,['brute force'],2600.0,2500.0,255
152,C,Pocket Book,PROGRAMMING,['combinatorics'],1400.0,1500.0,11364
152,B,Steps,PROGRAMMING,"['binary search', 'implementation']",1300.0,1000.0,7215
152,A,Marks,PROGRAMMING,['implementation'],900.0,500.0,18036
151,B,Phone Numbers,PROGRAMMING,"['implementation', 'strings']",1200.0,1000.0,6703
151,A,Soft Drinking,PROGRAMMING,"['implementation', 'math']",800.0,500.0,88432
150,E,Freezing with Style,PROGRAMMING,"['binary search', 'data structures', 'divide and conquer', 'trees']",3000.0,3000.0,977
150,D,Mission Impassable,PROGRAMMING,"['dp', 'strings']",2600.0,1500.0,719
150,C,Smart Cheater,PROGRAMMING,"['data structures', 'math', 'probabilities']",2200.0,1000.0,703
150,B,Quantity of Strings,PROGRAMMING,"['combinatorics', 'dfs and similar', 'graphs', 'math']",1600.0,500.0,4926
150,A,Win or Freeze,PROGRAMMING,"['games', 'math', 'number theory']",1400.0,500.0,8378
149,E,Martian Strings,PROGRAMMING,"['string suffix structures', 'strings']",2300.0,2500.0,2442
149,D,Coloring Brackets,PROGRAMMING,['dp'],1900.0,2500.0,4401
149,C,Division into Teams,PROGRAMMING,"['greedy', 'math', 'sortings']",1500.0,1500.0,5636
149,B,Martian Clock,PROGRAMMING,['implementation'],1600.0,1000.0,2343
149,A,Business trip,PROGRAMMING,"['greedy', 'implementation', 'sortings']",900.0,500.0,44219
148,E,Porcelain,PROGRAMMING,['dp'],1900.0,1000.0,4608
148,D,Bag of mice,PROGRAMMING,"['dp', 'games', 'math', 'probabilities']",1800.0,1000.0,8404
148,C,Terse princess,PROGRAMMING,"['constructive algorithms', 'greedy']",1700.0,1000.0,3315
148,B,Escape,PROGRAMMING,"['implementation', 'math']",1500.0,1000.0,5880
148,A,Insomnia cure,PROGRAMMING,"['constructive algorithms', 'implementation', 'math']",800.0,1000.0,106215
147,B,Smile House,PROGRAMMING,"['binary search', 'graphs', 'matrices']",2500.0,1000.0,886
147,A,Punctuation,PROGRAMMING,"['implementation', 'strings']",1300.0,500.0,3925
146,B,Lucky Mask,PROGRAMMING,"['brute force', 'implementation']",1300.0,1000.0,4831
146,A,Lucky Ticket,PROGRAMMING,['implementation'],800.0,500.0,16568
145,E,Lucky Queries,PROGRAMMING,['data structures'],2400.0,2500.0,3760
145,D,Lucky Pair,PROGRAMMING,"['combinatorics', 'data structures', 'implementation']",2900.0,2500.0,263
145,C,Lucky Subsequence,PROGRAMMING,"['combinatorics', 'dp', 'math']",2100.0,1500.0,2088
145,B,Lucky Number 2,PROGRAMMING,['constructive algorithms'],1800.0,1000.0,2355
145,A,Lucky Conversion,PROGRAMMING,"['greedy', 'implementation']",1200.0,500.0,7671
144,E,Competition,PROGRAMMING,"['data structures', 'greedy']",2200.0,2500.0,661
144,D,Missile Silos,PROGRAMMING,"['data structures', 'dfs and similar', 'graphs', 'shortest paths']",1900.0,2000.0,4660
144,C,Anagram Search,PROGRAMMING,"['implementation', 'strings']",1500.0,1500.0,4172
144,B,Meeting,PROGRAMMING,['implementation'],1300.0,1000.0,5593
144,A,Arrival of the General,PROGRAMMING,['implementation'],800.0,500.0,112422
143,B,Help Kingdom of Far Far Away 2,PROGRAMMING,"['implementation', 'strings']",1200.0,1000.0,5249
143,A,Help Vasilisa the Wise 2,PROGRAMMING,"['brute force', 'math']",1000.0,500.0,15094
142,E,Help Greg the Dwarf 2,PROGRAMMING,['geometry'],3000.0,2500.0,85
142,D,Help Shrek and Donkey 2,PROGRAMMING,['games'],2600.0,2000.0,381
142,C,Help Caretaker,PROGRAMMING,"['brute force', 'dp']",2300.0,1500.0,973
142,B,Help General,PROGRAMMING,"['constructive algorithms', 'greedy', 'implementation']",1800.0,1000.0,2355
142,A,Help Farmer,PROGRAMMING,"['brute force', 'math']",1600.0,500.0,2764
141,E,Clearing Up,PROGRAMMING,"['constructive algorithms', 'dp', 'dsu', 'graphs']",2300.0,2500.0,1299
141,D,Take-off Ramps,PROGRAMMING,"['graphs', 'shortest paths']",2300.0,2000.0,1016
141,C,Queue,PROGRAMMING,"['constructive algorithms', 'greedy', 'sortings']",1800.0,2000.0,2681
141,B,Hopscotch,PROGRAMMING,"['geometry', 'math']",1400.0,1000.0,5678
141,A,Amusing Joke,PROGRAMMING,"['implementation', 'sortings', 'strings']",800.0,500.0,95697
140,F,New Year Snowflake,PROGRAMMING,"['geometry', 'sortings']",2600.0,3000.0,394
140,E,New Year Garland,PROGRAMMING,"['combinatorics', 'dp']",2600.0,2500.0,1019
140,D,New Year Contest,PROGRAMMING,"['greedy', 'sortings']",1800.0,2000.0,2276
140,C,New Year Snowmen,PROGRAMMING,"['binary search', 'data structures', 'greedy']",1800.0,1500.0,4649
140,B,New Year Cards,PROGRAMMING,"['brute force', 'greedy', 'implementation']",1800.0,1000.0,1734
140,A,New Year Table,PROGRAMMING,"['geometry', 'math']",1700.0,500.0,4309
139,B,Wallpaper,PROGRAMMING,"['implementation', 'math']",1600.0,1000.0,1404
139,A,Petr and Book,PROGRAMMING,['implementation'],1000.0,500.0,35791
138,E,Hellish Constraints,PROGRAMMING,"['brute force', 'dp', 'two pointers']",2900.0,2500.0,180
138,D,World of Darkraft,PROGRAMMING,"['dp', 'games']",2500.0,2000.0,554
138,C,Mushroom Gnomes - 2,PROGRAMMING,"['binary search', 'data structures', 'probabilities', 'sortings']",2200.0,2000.0,923
138,B,Digits Permutations,PROGRAMMING,['greedy'],1900.0,1000.0,1084
138,A,Literature Lesson,PROGRAMMING,['implementation'],1600.0,500.0,2513
137,E,Last Chance,PROGRAMMING,"['data structures', 'implementation', 'strings']",2000.0,2500.0,1316
137,D,Palindromes,PROGRAMMING,"['dp', 'strings']",1900.0,2000.0,1670
137,C,History,PROGRAMMING,['sortings'],1500.0,1500.0,7618
137,B,Permutation,PROGRAMMING,['greedy'],1000.0,1000.0,14620
137,A,Postcards and photos,PROGRAMMING,['implementation'],900.0,500.0,7622
136,B,Ternary Logic,PROGRAMMING,"['implementation', 'math']",1100.0,1000.0,5202
136,A,Presents,PROGRAMMING,['implementation'],800.0,500.0,137630
135,E,Weak Subsequence,PROGRAMMING,['combinatorics'],3000.0,2500.0,334
135,D,Cycle,PROGRAMMING,"['brute force', 'dfs and similar', 'implementation']",2500.0,2000.0,311
135,C,Zero-One,PROGRAMMING,"['constructive algorithms', 'games', 'greedy']",1900.0,1500.0,1393
135,B,Rectangle and Square,PROGRAMMING,"['brute force', 'geometry', 'math']",1600.0,1000.0,2562
135,A,Replacement,PROGRAMMING,"['greedy', 'implementation', 'sortings']",1300.0,500.0,8118
134,C,Swaps,PROGRAMMING,"['constructive algorithms', 'graphs', 'greedy']",2200.0,1500.0,549
134,B,Pairs of Numbers,PROGRAMMING,"['brute force', 'dfs and similar', 'math', 'number theory']",1900.0,1000.0,2383
134,A,Average Numbers,PROGRAMMING,"['brute force', 'implementation']",1200.0,500.0,4557
133,B,Unary,PROGRAMMING,['implementation'],1200.0,1000.0,9202
133,A,HQ9+,PROGRAMMING,['implementation'],900.0,500.0,119146
132,E,Bits of merry old England,PROGRAMMING,"['flows', 'graphs']",2700.0,2500.0,554
132,D,Constants in the language of Shakespeare,PROGRAMMING,"['constructive algorithms', 'dp', 'greedy']",2100.0,2000.0,700
132,C,Logo Turtle,PROGRAMMING,['dp'],1800.0,1500.0,2538
132,B,Piet,PROGRAMMING,['implementation'],2100.0,1500.0,732
132,A,Turing Tape,PROGRAMMING,['implementation'],1300.0,500.0,2902
131,F,Present to Mom,PROGRAMMING,"['binary search', 'two pointers']",2000.0,2500.0,704
131,E,Yet Another Task with Queens,PROGRAMMING,['sortings'],1700.0,2500.0,2021
131,D,Subway,PROGRAMMING,"['dfs and similar', 'graphs']",1600.0,2000.0,5114
131,C,The World is a Theatre,PROGRAMMING,"['combinatorics', 'math']",1400.0,1500.0,12160
131,B,Opposites Attract,PROGRAMMING,"['implementation', 'math']",1200.0,1000.0,7393
131,A,cAPS lOCK,PROGRAMMING,"['implementation', 'strings']",1000.0,500.0,96311
130,J,Date calculation,PROGRAMMING,['*special'],1800.0,,351
130,I,Array sorting,PROGRAMMING,"['*special', 'sortings']",2300.0,,180
130,H,Balanced brackets,PROGRAMMING,['*special'],1600.0,,826
130,G,CAPS LOCK ON,PROGRAMMING,['*special'],1700.0,,297
130,F,Prime factorization,PROGRAMMING,['*special'],1600.0,,293
130,E,Tribonacci numbers,PROGRAMMING,['*special'],1600.0,,315
130,D,Exponentiation,PROGRAMMING,['*special'],1500.0,,417
130,C,Decimal sum,PROGRAMMING,['*special'],1500.0,,535
130,B,Gnikool Ssalg,PROGRAMMING,"['*special', 'implementation', 'strings']",1400.0,,556
130,A,Hexagonal numbers,PROGRAMMING,"['*special', 'implementation']",900.0,,1824
129,B,Students and Shoelaces,PROGRAMMING,"['brute force', 'dfs and similar', 'graphs', 'implementation']",1200.0,1000.0,13328
129,A,Cookies,PROGRAMMING,['implementation'],900.0,500.0,24516
128,E,Birthday,PROGRAMMING,"['geometry', 'math']",2900.0,2500.0,111
128,D,Numbers,PROGRAMMING,"['constructive algorithms', 'implementation']",2000.0,2000.0,1225
128,C,Games with Rectangle,PROGRAMMING,"['combinatorics', 'dp']",2000.0,1500.0,3170
128,B,String,PROGRAMMING,"['brute force', 'constructive algorithms', 'hashing', 'implementation', 'string suffix structures', 'strings']",2100.0,1500.0,2788
128,A,Statues,PROGRAMMING,['dfs and similar'],1500.0,1000.0,3379
127,B,Canvas Frames,PROGRAMMING,['implementation'],1000.0,1000.0,9976
127,A,Wasted Time,PROGRAMMING,['geometry'],900.0,500.0,12300
126,E,Pills,PROGRAMMING,"['brute force', 'flows']",2900.0,2500.0,98
126,D,Fibonacci Sums,PROGRAMMING,"['dp', 'math']",2300.0,2000.0,918
126,C,E-reader Display,PROGRAMMING,"['constructive algorithms', 'greedy']",2000.0,1500.0,790
126,B,Password,PROGRAMMING,"['binary search', 'dp', 'hashing', 'string suffix structures', 'strings']",1700.0,1000.0,23213
126,A,Hot Bath,PROGRAMMING,"['binary search', 'brute force', 'math']",1900.0,500.0,1539
125,E,MST Company,PROGRAMMING,"['binary search', 'graphs']",2400.0,5000.0,1264
125,D,Two progressions,PROGRAMMING,"['constructive algorithms', 'greedy']",2200.0,3000.0,432
125,C,Hobbits' Party,PROGRAMMING,"['constructive algorithms', 'greedy']",1600.0,2000.0,1033
125,B,Simple XML,PROGRAMMING,['implementation'],1000.0,1500.0,3545
125,A,Measuring Lengths in Baden,PROGRAMMING,['math'],1400.0,1000.0,3099
124,B,Permutations,PROGRAMMING,"['brute force', 'combinatorics', 'implementation']",1400.0,1000.0,4594
124,A,The number of positions,PROGRAMMING,['math'],1000.0,500.0,42708
123,E,Maze,PROGRAMMING,"['dfs and similar', 'dp', 'probabilities', 'trees']",2500.0,2500.0,783
123,D,String,PROGRAMMING,['string suffix structures'],2300.0,2000.0,1345
123,C,Brackets,PROGRAMMING,"['combinatorics', 'dp', 'greedy']",2300.0,1500.0,683
123,B,Squares,PROGRAMMING,['math'],1800.0,1000.0,1245
123,A,Prime Permutation,PROGRAMMING,"['implementation', 'number theory', 'strings']",1300.0,1000.0,3864
122,B,Lucky Substring,PROGRAMMING,"['brute force', 'implementation']",1000.0,1000.0,12994
122,A,Lucky Division,PROGRAMMING,"['brute force', 'number theory']",1000.0,500.0,141392
121,E,Lucky Array,PROGRAMMING,['data structures'],2400.0,2500.0,1959
121,D,Lucky Segments,PROGRAMMING,"['binary search', 'implementation', 'two pointers']",2500.0,2000.0,309
121,C,Lucky Permutation,PROGRAMMING,"['brute force', 'combinatorics', 'number theory']",1900.0,1500.0,1386
121,B,Lucky Transformation,PROGRAMMING,['strings'],1500.0,1000.0,2753
121,A,Lucky Sum,PROGRAMMING,['implementation'],1100.0,500.0,10120
120,J,Minimum Sum,PROGRAMMING,"['divide and conquer', 'geometry', 'sortings']",1900.0,,1000
120,I,Luck is in Numbers,PROGRAMMING,['greedy'],2200.0,,314
120,H,Brevity is Soul of Wit,PROGRAMMING,['graph matchings'],1800.0,,1547
120,G,Boom,PROGRAMMING,['implementation'],1800.0,,710
120,F,Spiders,PROGRAMMING,"['dp', 'greedy', 'trees']",1400.0,,3972
120,E,Put Knight!,PROGRAMMING,"['games', 'math']",1400.0,,2907
120,D,Three Sons,PROGRAMMING,['brute force'],1400.0,,2068
120,C,Winnie-the-Pooh and honey,PROGRAMMING,"['implementation', 'math']",1100.0,,3873
120,B,Quiz League,PROGRAMMING,['implementation'],1100.0,,3595
120,A,Elevator,PROGRAMMING,"['brute force', 'implementation', 'math']",1000.0,,5325
119,E,Alternative Reality,PROGRAMMING,['geometry'],2400.0,2500.0,108
119,D,String Transformation,PROGRAMMING,"['hashing', 'strings']",2500.0,2000.0,583
119,C,Education Reform,PROGRAMMING,['dp'],2000.0,1500.0,1027
119,B,Before Exam,PROGRAMMING,"['constructive algorithms', 'implementation', 'sortings']",1900.0,1000.0,1124
119,A,Epic Game,PROGRAMMING,['implementation'],800.0,500.0,28679
118,E,Bertown roads,PROGRAMMING,"['dfs and similar', 'graphs']",2000.0,2500.0,7816
118,D,Caesar's Legions,PROGRAMMING,['dp'],1700.0,2000.0,19375
118,C,Fancy Number,PROGRAMMING,"['brute force', 'greedy', 'sortings', 'strings']",1900.0,1500.0,2797
118,B,Present from Lena,PROGRAMMING,"['constructive algorithms', 'implementation']",1000.0,1000.0,33390
118,A,String Task,PROGRAMMING,"['implementation', 'strings']",1000.0,500.0,220966
117,E,Tree or not Tree,PROGRAMMING,"['data structures', 'divide and conquer', 'graphs', 'implementation', 'trees']",2900.0,2500.0,396
117,D,Not Quick Transformation,PROGRAMMING,"['divide and conquer', 'math']",2500.0,2000.0,362
117,C,Cycle,PROGRAMMING,"['dfs and similar', 'graphs']",2000.0,1500.0,2884
117,B,Very Interesting Game,PROGRAMMING,"['brute force', 'number theory']",1800.0,1000.0,1696
117,A,Elevator,PROGRAMMING,"['implementation', 'math']",1300.0,500.0,2159
116,B,Little Pigs and Wolves,PROGRAMMING,"['greedy', 'implementation']",1100.0,1000.0,14410
116,A,Tram,PROGRAMMING,['implementation'],800.0,500.0,165962
115,E,Linear Kingdom Races,PROGRAMMING,"['data structures', 'dp']",2400.0,2500.0,2032
115,D,Unambiguous Arithmetic Expression,PROGRAMMING,"['dp', 'expression parsing']",2600.0,2000.0,450
115,C,Plumber,PROGRAMMING,['math'],2200.0,1500.0,640
115,B,Lawnmower,PROGRAMMING,"['greedy', 'sortings']",1500.0,1000.0,2769
115,A,Party,PROGRAMMING,"['dfs and similar', 'graphs', 'trees']",900.0,500.0,40287
114,B,PFAST Inc.,PROGRAMMING,"['bitmasks', 'brute force', 'graphs']",1500.0,1000.0,4141
114,A,Cifera,PROGRAMMING,['math'],1000.0,500.0,14711
113,E,Sleeping,PROGRAMMING,"['combinatorics', 'implementation', 'math']",2700.0,2500.0,129
113,D,Museum,PROGRAMMING,"['math', 'matrices', 'probabilities']",2700.0,2000.0,768
113,C,Double Happiness,PROGRAMMING,"['brute force', 'math', 'number theory']",2200.0,1500.0,1380
113,B,Petr#,PROGRAMMING,"['brute force', 'data structures', 'hashing', 'strings']",2000.0,1000.0,3130
113,A,Grammar Lessons,PROGRAMMING,"['implementation', 'strings']",1600.0,500.0,2479
112,B,Petya and Square,PROGRAMMING,"['implementation', 'math']",1200.0,1000.0,4443
112,A,Petya and Strings,PROGRAMMING,"['implementation', 'strings']",800.0,500.0,268717
111,E,Petya and Rectangle,PROGRAMMING,[],2900.0,2500.0,73
111,D,Petya and Coloring,PROGRAMMING,"['combinatorics', 'dp']",2300.0,2000.0,869
111,C,Petya and Spiders,PROGRAMMING,"['bitmasks', 'dp', 'dsu']",2100.0,1500.0,1533
111,B,Petya and Divisors,PROGRAMMING,"['binary search', 'data structures', 'number theory']",1900.0,1000.0,3972
111,A,Petya and Inequiations,PROGRAMMING,['greedy'],1400.0,500.0,5033
110,B,Lucky String,PROGRAMMING,"['constructive algorithms', 'strings']",1100.0,1000.0,10759
110,A,Nearly Lucky Number,PROGRAMMING,['implementation'],800.0,500.0,186309
109,E,Lucky Interval,PROGRAMMING,"['brute force', 'math']",2700.0,2500.0,113
109,D,Lucky Sorting,PROGRAMMING,"['constructive algorithms', 'sortings']",2000.0,2000.0,881
109,C,Lucky Tree,PROGRAMMING,"['dp', 'dsu', 'trees']",1900.0,1500.0,3929
109,B,Lucky Probability,PROGRAMMING,"['brute force', 'probabilities']",1900.0,1000.0,1714
109,A,Lucky Sum of Digits,PROGRAMMING,"['brute force', 'implementation']",1000.0,500.0,19235
108,B,Datatypes,PROGRAMMING,"['math', 'sortings']",1400.0,1000.0,2651
108,A,Palindromic Times,PROGRAMMING,"['implementation', 'strings']",1000.0,500.0,9937
107,E,Darts,PROGRAMMING,"['geometry', 'probabilities']",2700.0,2500.0,148
107,D,Crime Management,PROGRAMMING,"['dp', 'graphs', 'matrices']",2400.0,2000.0,457
107,C,Arrangement,PROGRAMMING,"['bitmasks', 'dp']",2400.0,1500.0,435
107,B,Basketball Team,PROGRAMMING,"['combinatorics', 'dp', 'math', 'probabilities']",1600.0,1000.0,4089
107,A,Dorm Water Supply,PROGRAMMING,"['dfs and similar', 'graphs']",1400.0,500.0,5570
106,E,Space Rescuers,PROGRAMMING,"['geometry', 'ternary search']",2100.0,2500.0,943
106,D,Treasure Island,PROGRAMMING,"['brute force', 'implementation']",1700.0,2000.0,1433
106,C,Buns,PROGRAMMING,['dp'],1700.0,1500.0,6677
106,B,Choosing Laptop,PROGRAMMING,"['brute force', 'implementation']",1000.0,1000.0,6574
106,A,Card Game,PROGRAMMING,['implementation'],1000.0,500.0,8161
105,E,Lift and Throw,PROGRAMMING,['brute force'],2500.0,2500.0,199
105,D,Entertaining Geodetics,PROGRAMMING,"['brute force', 'dsu', 'implementation']",2700.0,2000.0,145
105,C,Item World,PROGRAMMING,"['brute force', 'implementation', 'sortings']",2200.0,1500.0,374
105,B,Dark Assembly,PROGRAMMING,"['brute force', 'probabilities']",1800.0,1000.0,870
105,A,Transmigration,PROGRAMMING,['implementation'],1700.0,500.0,1968
104,A,Blackjack,PROGRAMMING,['implementation'],800.0,500.0,16638
103,E,Buying Sets,PROGRAMMING,"['flows', 'graph matchings']",2900.0,2500.0,1005
103,D,Time to Raid Cowavans,PROGRAMMING,"['brute force', 'data structures', 'sortings']",2100.0,2000.0,2383
103,C,Russian Roulette,PROGRAMMING,"['constructive algorithms', 'greedy']",1900.0,1500.0,1022
103,B,Cthulhu,PROGRAMMING,"['dfs and similar', 'dsu', 'graphs']",1500.0,1000.0,9948
103,A,Testing Pants for Sadness,PROGRAMMING,"['greedy', 'implementation', 'math']",1100.0,500.0,6406
102,B,Sum of Digits,PROGRAMMING,['implementation'],1000.0,1000.0,30251
102,A,Clothes,PROGRAMMING,['brute force'],1200.0,500.0,3256
101,E,Candies and Stones,PROGRAMMING,"['divide and conquer', 'dp']",2500.0,2500.0,584
101,D,Castle,PROGRAMMING,"['dp', 'greedy', 'probabilities', 'sortings', 'trees']",2300.0,2000.0,773
101,C,Vectors,PROGRAMMING,"['implementation', 'math']",2000.0,1500.0,769
101,B,Buses,PROGRAMMING,"['binary search', 'data structures', 'dp']",1700.0,1000.0,2925
101,A,Homework,PROGRAMMING,['greedy'],1200.0,500.0,4202
100,J,Interval Coloring,PROGRAMMING,"['*special', 'greedy', 'math']",2400.0,,73
100,I,Rotation,PROGRAMMING,"['*special', 'geometry', 'math']",1500.0,,422
100,H,Battleship,PROGRAMMING,"['*special', 'dfs and similar', 'implementation']",2100.0,,90
100,G,Name the album,PROGRAMMING,"['*special', 'data structures', 'implementation']",1800.0,,137
100,F,Polynom,PROGRAMMING,"['*special', 'implementation']",1800.0,,154
100,E,Lamps in a Line,PROGRAMMING,"['*special', 'math']",1600.0,,300
100,D,World of Mouth,PROGRAMMING,"['*special', 'strings']",1500.0,,358
100,C,A+B,PROGRAMMING,"['*special', 'implementation']",1400.0,,599
100,B,Friendly Numbers,PROGRAMMING,"['*special', 'implementation']",1500.0,,574
100,A,Carpeting the Room,PROGRAMMING,"['*special', 'implementation']",1100.0,,998
99,B,Help Chef Gerasim,PROGRAMMING,"['implementation', 'sortings']",1300.0,1000.0,3133
99,A,Help Far Away Kingdom,PROGRAMMING,['strings'],800.0,500.0,7348
98,E,Help Shrek and Donkey,PROGRAMMING,"['dp', 'games', 'math', 'probabilities']",2700.0,2500.0,551
98,D,Help Monks,PROGRAMMING,['constructive algorithms'],2500.0,2000.0,198
98,C,Help Greg the Dwarf,PROGRAMMING,"['geometry', 'ternary search']",2500.0,1500.0,330
98,B,Help King,PROGRAMMING,"['implementation', 'probabilities', 'trees']",2200.0,1000.0,142
98,A,Help Victoria the Wise,PROGRAMMING,"['brute force', 'implementation']",1700.0,500.0,1266
97,E,Leaders,PROGRAMMING,"['dfs and similar', 'dsu', 'graphs', 'trees']",2200.0,2500.0,413
97,D,Robot in Basement,PROGRAMMING,"['bitmasks', 'brute force', 'implementation']",2700.0,2000.0,273
97,C,Winning Strategy,PROGRAMMING,"['binary search', 'graphs', 'math', 'shortest paths']",2400.0,2000.0,340
97,B,Superset,PROGRAMMING,"['constructive algorithms', 'divide and conquer']",2300.0,1500.0,950
97,A,Domino,PROGRAMMING,"['brute force', 'implementation']",2400.0,500.0,329
96,B,Lucky Numbers (easy),PROGRAMMING,"['binary search', 'bitmasks', 'brute force']",1300.0,1000.0,17927
96,A,Football,PROGRAMMING,"['implementation', 'strings']",900.0,500.0,183893
95,E,Lucky Country,PROGRAMMING,"['dp', 'dsu', 'graphs']",2500.0,2500.0,1745
95,D,Horse Races,PROGRAMMING,"['dp', 'math']",2500.0,2000.0,478
95,C,Volleyball,PROGRAMMING,['shortest paths'],1900.0,1500.0,3253
95,B,Lucky Numbers,PROGRAMMING,"['dp', 'greedy']",1800.0,1000.0,1345
95,A,Hockey,PROGRAMMING,"['implementation', 'strings']",1600.0,500.0,1790
94,B,Friends,PROGRAMMING,"['graphs', 'implementation', 'math']",1300.0,1000.0,5121
94,A,Restoring Password,PROGRAMMING,"['implementation', 'strings']",900.0,500.0,11827
93,E,Lostborn,PROGRAMMING,"['dp', 'math', 'number theory']",2600.0,2500.0,534
93,D,Flags,PROGRAMMING,"['dp', 'math', 'matrices']",2500.0,2000.0,417
93,C,Azembler,PROGRAMMING,"['brute force', 'implementation']",2500.0,1500.0,444
93,B,End of Exams,PROGRAMMING,['greedy'],1900.0,1000.0,952
93,A,Frames,PROGRAMMING,['implementation'],1700.0,500.0,2038
